item_id,score,extracted,gold,latency_ms,provider,engine_latency_ms,finish,error
gsm8k/test/1248,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ff035b08-fe74-4491-8ee1-d01141d801d5"",""conversationId"":""2510e07c-a3dc-4a0d-89b5-0789c3c0ecdb"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1249,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ace8348f-966e-44ab-957f-30171d1e70f6"",""conversationId"":""83f9d5fe-b94c-4187-b33f-4a86785248a0"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1250,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d1ae1d94-2ecf-4718-b8c1-d8ba228795e3"",""conversationId"":""2ee83eb3-cde6-4e1c-be64-3ff7e2e735b3"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1251,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7fc949f2-75cf-40de-8ff6-5948d8c53588"",""conversationId"":""9a918f62-ff31-49eb-be60-37594bd5975e"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1252,0.0,None,70,18732.4,groq,1498,stop,
gsm8k/test/1253,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""241525ed-9aeb-419d-b42e-6cf92f4acc2e"",""conversationId"":""f6bf69c9-fc7b-4747-ae48-9c79ffc37f21"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1254,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""6bfc25b9-90c4-4801-85eb-d3ba720a8cf6"",""conversationId"":""14ab797e-af45-4b23-9620-e364e5e3beec"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1255,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a94e8804-13d6-4df5-9448-f8c06de3fb2f"",""conversationId"":""241b36b6-7bd3-4324-bba5-0a2db0c7e24c"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1256,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c45f684f-b5ce-4e56-9f7b-c1442f1ddd7c"",""conversationId"":""c437c314-a743-4090-9fd9-f273baaf6d2f"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1257,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3ba94323-91b1-47eb-ad11-7e52de006b90"",""conversationId"":""aceb51d6-3544-477c-b683-71e342ccead6"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1258,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9a21bf9a-689f-4f9f-92b5-b84af645f549"",""conversationId"":""a2207c35-c537-42a2-ba60-f68f968dcb46"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1259,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""bab0b26c-7c94-49b7-beb4-8e4f4976ce6e"",""conversationId"":""bea006bd-54ec-4325-90b5-035ba5ecf713"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1260,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4fb44c49-09fe-4513-aed9-5ce45d1028ba"",""conversationId"":""e524fc3e-d24b-4fa8-906f-7aa145a7e268"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1261,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cd79aa3d-3eb4-4db5-997e-24613a19ffec"",""conversationId"":""996a2dc8-3458-4b7d-a603-f15f41e330cc"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1262,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4850c6be-4320-4054-89f6-9d6783965e63"",""conversationId"":""9e38de61-dbc2-4e91-bc0e-2aaadad80bc9"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1263,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""22749fa9-c5e7-42e0-a772-2cedce0b4d91"",""conversationId"":""e5551390-6e5a-4d6c-acda-7f1979a01917"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1264,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""8aab03d9-7a17-47d8-876e-c744b88327f9"",""conversationId"":""c71b8870-b666-42b7-be50-e48a511d236c"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1265,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3b5e11b4-df8a-454e-897f-c6e50a8f345e"",""conversationId"":""dcc4fca4-4a96-4345-8ca0-76100b6687c5"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1266,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ecf47085-099c-48de-ab42-3fc234bacbad"",""conversationId"":""1a1fd996-1cdc-4b96-81d1-61644a6dddcc"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1267,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0f7b9767-e841-4a62-9365-9351a6ac148e"",""conversationId"":""a9994952-1186-4ef1-bdec-554ced3240cf"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1268,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4f780a7b-8f8a-4225-82ab-88874e991ac7"",""conversationId"":""ed8d7f7c-576b-4a8e-9ff8-079ae37b39f2"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1269,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""388c0594-58c3-473d-bbab-a986871832c2"",""conversationId"":""ca6af387-4b1a-4390-8675-67e128c193d3"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1270,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""fa5167f5-19dd-4a3c-acfc-357b1bbbc333"",""conversationId"":""096fef28-91c1-4e3a-be7a-8640d92b747a"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1271,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""aaa87e04-7813-4f36-8b9f-3d3aea9c52b4"",""conversationId"":""2b48ad03-11d1-4f0a-8b5c-8175698a5290"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1272,0.0,None,296,18511.2,groq,2383,stop,
gsm8k/test/1273,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0d359108-07ed-4c87-ac60-570077f6646e"",""conversationId"":""a39803cc-c8c4-46ab-85e1-0725b361283f"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1274,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d3b9a4dc-fec0-4911-9acd-b17321320287"",""conversationId"":""f01d6c5b-ea91-4c09-8f57-5c628eefe283"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1275,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4cf8ca51-fc38-453a-9bcb-ff47c54ea581"",""conversationId"":""2b03f113-fb42-413d-bb84-e24749bc4118"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1276,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d080ce51-a28e-416a-938b-c3a27bb782ad"",""conversationId"":""a4b1eb35-f141-4ea7-8cd0-12b8baf7a4e2"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1277,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f9a41db9-086a-4418-9556-c58f62292add"",""conversationId"":""603b9059-e232-4ca7-a5d6-21457a5c9afc"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1278,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a6d95076-c3c5-47e0-adeb-a9d9b7009195"",""conversationId"":""96eda349-8197-4c47-8ff6-3000d01e8b58"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1279,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7024bff4-b730-4e30-9328-b05c509d1ae8"",""conversationId"":""5ea2b83b-3d73-48dc-a3be-7a153ee07b83"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1280,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""6b3d498f-e1ef-4368-9ed7-31cc7e6cbc04"",""conversationId"":""0ca14619-aea5-4ae4-9167-f0493eb62495"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1281,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""67149677-4d37-4191-997b-31b6671ec280"",""conversationId"":""7065433c-4a04-4e33-b051-0ed0dde241ac"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1282,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""72fe3ed9-0890-4ad1-987e-2d247e2a8bb6"",""conversationId"":""a9a8d8e0-c84e-4a78-8dab-06cfe630f0c8"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1283,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""16dd65d2-0e15-4c92-8848-f92ef5d4bd6d"",""conversationId"":""5497a363-0a40-4f73-a41b-e2aced55878a"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1284,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cc620c21-a9f7-414b-aba7-926f01822fca"",""conversationId"":""8b72aa48-4c17-4272-bc92-fad82fbfd815"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1285,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9c9ee49b-baf0-4bd7-aff0-cb68dfe38a27"",""conversationId"":""9b6d0554-85ca-4773-ab2f-ea82a207e990"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1286,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c29af7fb-73fe-4002-b445-cbba7a621b39"",""conversationId"":""1edf80d0-d046-461c-a3bc-8b4797f521a5"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1287,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c7ba46ae-655b-44d9-8fd5-aef509e1dcf0"",""conversationId"":""5b51d31f-d942-44a0-8530-e57eba6c6e95"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1288,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""13e3ed24-1e8b-4f06-99cc-e4a7bd5d67b8"",""conversationId"":""89630a8b-af16-4602-a8dd-a38eb0bb7760"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1289,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4fcc310f-a953-41ef-bb18-0e295b9be871"",""conversationId"":""669fc42e-c155-486e-99a4-383d3f507803"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1290,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""aff7ccac-2004-45a3-91e4-9abeefea50bc"",""conversationId"":""22f412df-9c02-4db7-bdeb-9a4755016b7c"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1291,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""b0f32f86-0158-47a8-a1d2-d7428c88bb3f"",""conversationId"":""55a1bd1a-ae55-401a-bfb2-1c43d99093c8"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1292,0.0,None,67,18636.8,groq,2097,stop,
gsm8k/test/1293,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""eb93934c-dd15-4533-8d41-980bf44c77e7"",""conversationId"":""51254497-80ef-4cdf-95b1-83ad33e253d1"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1294,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e756c17c-1cad-4777-ab98-3a8b7318bdf8"",""conversationId"":""880e0c54-7367-4c71-b246-217656dec755"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1295,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4ebe72b0-9bc5-449c-bd5a-f6cb15b2377b"",""conversationId"":""053ad407-df15-4ac1-b034-1138630e4c8e"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1296,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""b17215a3-6370-401c-9715-66f10791ae5f"",""conversationId"":""fce33475-fc1d-4e44-a318-a48d863dccfe"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
